"conflict","growth","rain"
0,-0.013015172444284,0.024276165291667
0,-0.0089647239074111,-0.0617033317685127
0,0.00502343336120248,-0.0226629376411438
0,0.00755230197682977,0.0236618015915155
0,0.0153204491361976,-0.169374704360962
0,-0.0758122652769089,-0.282487213611603
0,-0.033203162252903,0.330699503421783
0,-0.0161616485565901,-0.206582382321358
0,0.0431212075054646,0.20691967010498
0,0.0196850206702948,0.0718827545642853
0,-0.0308880936354399,-0.0791558250784874
0,-0.01792823523283,-0.295198619365692
0,0,0.285941660404205
0,0.0649086758494377,0.291382253170013
0,-0.0114285387098789,-0.387971520423889
0,0.0539498999714851,0.247607126832008
0,-0.0932358279824257,-0.353262156248093
0,0.0672506242990494,0.402488440275192
0,-0.126090750098228,-0.209334701299667
0,0.136459276080132,0.137677073478699
0,0.0455036647617817,0.0963855683803558
0,0.011442462913692,0.0625630617141724
0,-0.00442953780293465,-0.270378053188324
0,0.0146512100473046,0.533698856830597
0,-0.037593949586153,-0.0585614889860153
0,0.0234374292194843,-0.172291547060013
0,-0.0400762744247913,-0.0834965258836746
0,0.00596413761377335,-0.000347770750522614
0,0.0513834469020367,0.197707399725914
0,0.0338345989584923,0.0505274571478367
0,-0.036363709717989,-0.159525170922279
0,-0.0264150928705931,0.349949240684509
0,0.0775194242596626,-0.0831926912069321
0,-0.0449639856815338,-0.212377086281776
0,-0.0677966326475143,0.228668689727783
0,0.0548463873565197,0.016628984361887
0,-0.0459513552486897,-0.0842498540878296
0,-0.0155207263305783,0.459785372018814
0,0.0376827865839005,-0.247414276003838
0,0.00880318321287632,-0.0765223056077957
0,0.0434067323803902,-0.0314164347946644
0,0.0102487625554204,0.230972424149513
0,0.0306281633675098,0.101164922118187
0,0.00338985421694815,0.0793436095118523
0,-0.00337840197607875,-0.315611362457275
0,0.0610169731080532,-0.0855425223708153
0,-0.0979765802621841,0.117407895624638
0,-0.027154665440321,0.122146837413311
0,0.0182038657367229,0.00745900208130479
0,-0.0357568189501762,-0.188434511423111
0,-0.0259580072015524,0.350828945636749
0,0.0253807622939348,0.138166815042496
0,-0.0210396274924278,-0.455416321754456
0,0.0139064192771912,0.043565534055233
0,0.0436409302055836,-0.0781039595603943
0,0.0258419252932072,0.424813628196716
0,0.0168704725801945,0.383860647678375
0,0.0178671907633543,-0.0654248893260956
0,0.0261820610612631,-0.289147943258286
0,0.0039988704957068,-0.00803801231086254
0,0.00860369578003883,0.0899678915739059
0,0.0129983276128769,0.326081693172455
1,0.0173348132520914,-0.0258860737085342
1,-0.0362087748944759,-0.0133388256654143
1,-0.0430938974022865,-0.123345382511616
1,-0.0196305084973574,0.23614576458931
1,-0.117785587906837,0.0691061690449715
1,0.0280373394489288,-0.0747596397995949
1,-0.0337661877274513,-0.304377883672714
1,0.0215053390711546,0.404363960027695
1,0.0407894998788834,0.0827799662947655
1,-0.0391909219324589,-0.27368026971817
1,-0.0223684478551149,0.0651386305689812
1,-0.0430685691535473,-0.270348757505417
0,0.0641804486513138,0.319766163825989
0,0.0455603078007698,-0.197266638278961
0,0.0172569379210472,0.144517973065376
0,0.0434910282492638,0.224216312170029
0,0.0839472562074661,0.0858846455812454
0,0.0964039340615273,-0.237095430493355
